PC1,PC2,cohort
2.5073103951770737,-0.8574199819335349,clinic
1.5976345214482193,-0.673021701203149,clinic
2.5073103951770737,-0.8574199819335349,clinic
2.9373812254437994,-1.0394835088001206,clinic
3.8655327640168644,-0.046765922080125755,clinic
2.283117051322271,-1.6098280672366756,clinic
1.5976345214482193,-0.673021701203149,clinic
2.5073103951770737,-0.8574199819335349,clinic
-3.3914682981054627,-1.875742118491001,clinic
-3.1330123276889172,-1.7731829737778464,clinic
-3.223542266954372,-1.6263176524529972,clinic
-3.3914682981054627,-1.875742118491001,clinic
-3.1330123276889172,-1.7731829737778464,clinic
-3.223542266954372,-1.6263176524529972,clinic
-3.07008005221066,-2.0512600093918,clinic
-2.8127011953386742,-1.2816587832889395,clinic
-1.7833458401486975,-0.8338388560310656,clinic
-2.9240163829509918,-1.4692704380234436,clinic
-3.3914682981054627,-1.875742118491001,clinic
-3.1330123276889172,-1.7731829737778464,clinic
-3.223542266954372,-1.6263176524529972,clinic
-2.7315408257569436,-1.5439979328742877,clinic
-3.2700272076653554,-1.182893976472893,clinic
-2.8088952893389183,-1.2384618038660238,clinic
-2.7315408257569436,-1.5439979328742877,clinic
-3.2700272076653554,-1.182893976472893,clinic
-2.8088952893389183,-1.2384618038660238,clinic
-3.237979158979355,-1.0430252368972253,clinic
-1.3265616506089883,0.043101360415920276,clinic
-3.4174166924752067,-0.7441368070443402,clinic
-1.7452618831139042,3.3430651498857227,clinic
-3.0256849495280456,-0.6953025344363861,clinic
-2.7315408257569436,-1.5439979328742877,clinic
-3.2700272076653554,-1.182893976472893,clinic
-2.8088952893389183,-1.2384618038660238,clinic
-1.1805124479642113,1.609482399026718,clinic
-3.9786319599230664,-2.948830048048756,clinic
-2.089715787162919,0.7463105704724435,clinic
6.908461110412318,-2.475539434361944,clinic
6.908461110412318,-2.475539434361944,clinic
6.877932428329817,-0.2217048029210278,clinic
8.324472012648142,-0.8903644167625842,clinic
11.190288709823037,-1.8999386179445403,clinic
6.908461110412318,-2.475539434361944,clinic
-3.8267907755376114,-2.809853794187164,clinic
-3.5764040256498055,-2.650687032570383,clinic
-3.41179346544491,-2.21789110057775,clinic
-3.8267907755376114,-2.809853794187164,clinic
-3.5764040256498055,-2.650687032570383,clinic
-3.41179346544491,-2.21789110057775,clinic
-3.5508172727472718,-2.851625676767672,clinic
-2.9166297003485226,-2.509470817198761,clinic
-3.6811572141572757,-2.572081855186223,clinic
-3.592928753724685,-1.920826436641224,clinic
-3.000142125458181,-2.2754821341791924,clinic
-3.8267907755376114,-2.809853794187164,clinic
-3.5764040256498055,-2.650687032570383,clinic
-3.41179346544491,-2.21789110057775,clinic
-0.8544562855339891,-0.8957375762311431,clinic
0.12574476422247421,-0.9826453329446163,clinic
-0.6779448230439935,-0.29220273089362814,clinic
-0.8544562855339891,-0.8957375762311431,clinic
0.12574476422247421,-0.9826453329446163,clinic
-0.6779448230439935,-0.29220273089362814,clinic
0.25794390442923004,-0.7241665129163929,clinic
0.4091340287525865,-0.2833126830654843,clinic
-0.23281755370585688,-0.24110765445122656,clinic
0.9463185313366271,-0.4812548990213317,clinic
-1.1504555710085789,-0.6158253985134959,clinic
-0.8544562855339891,-0.8957375762311431,clinic
0.12574476422247421,-0.9826453329446163,clinic
-0.6779448230439935,-0.29220273089362814,clinic
-2.4643706166704678,-1.175088136310759,clinic
-2.303330028431843,1.87356646377365,clinic
-2.4643706166704678,-1.175088136310759,clinic
-2.303330028431843,1.87356646377365,clinic
-3.725251413066848,-1.9879165556774085,clinic
-2.9129982573944098,-2.2662943391038843,clinic
-2.4890136559656044,-1.697441984847286,clinic
-3.0822573389283816,-1.8546493607872618,clinic
-2.4643706166704678,-1.175088136310759,clinic
-2.303330028431843,1.87356646377365,clinic
-1.3587676617841153,-0.8247694950474025,clinic
0.3994126802272837,0.5537489449453793,clinic
